step,time,grain_count,G_population,interfacial_energy,elastic_energy,total_energy,stress_l2,stress_linf,mechanical_equilibrium_residual,source_work_error,clipped_fraction,largest_one_step_population_loss,largest_100_step_population_loss,compactness_mean,aspect_ratio_mean,disconnected_grain_count
6034,241.35999999998626,125,34.34600413439677,7415.0656261511185,9.435329771555237,7424.500955922674,7.342761327393636,0.08720377089778727,3.200275721106835e-14,1.6959976175193181e-12,0.1481417977624416,0,0,1.3558728863646086,1.3148217275760323,0
6035,241.39999999998625,125,34.34600413439677,7414.732922040701,9.436002205515555,7424.168924246216,7.343022973197339,0.08722365519653826,5.086139858911401e-14,6.711334704125049e-10,0.1481455683316009,0,0,1.355526365860296,1.3149014441010063,0
6036,241.43999999998624,125,34.34600413439677,7414.397740376932,9.436675406866565,7423.834415783799,7.343284908276407,0.08724339866862743,6.19956436799545e-14,1.055271952937406e-09,0.14827177890771925,0,0,1.3557856609477545,1.3150800605539914,0
6037,241.47999999998623,125,34.34600413439677,7414.061250659975,9.437349165454396,7423.498599825429,7.343547050773808,0.08726298852728229,3.084984077453566e-14,1.2111176693691342e-09,0.14808841259209646,0,0,1.3561311103370814,1.3148167596204665,0
6038,241.51999999998623,125,34.34600413439677,7413.724806829495,9.438023092244915,7423.16282992174,7.343809249577471,0.08728245710280953,4.048680266270456e-14,2.2170055429069496e-09,0.14821998842617398,0,0,1.3546889741749486,1.3138067952200712,0
6039,241.55999999998622,125,34.34600413439677,7413.388232068738,9.438696681925498,7422.826928750664,7.344071307986791,0.08730182714685952,4.8261484979760125e-14,2.899993701340614e-09,0.14813068337093221,0,0,1.3547499871905944,1.3135744228652269,0
6040,241.5999999999862,125,34.34600413439677,7413.051267378061,9.43936945820258,7422.490636836264,7.3443330407326055,0.08732028424697087,9.037685786705533e-14,3.3196403474407624e-09,0.14826603223593965,0,0,1.3544166845029182,1.3132443128556581,0
6041,241.6399999999862,125,34.34600413439677,7412.714430001792,9.440041945874464,7422.154471947666,7.344594651830573,0.08733808932793292,5.896007155294037e-14,3.2463027672914244e-09,0.1481292936221291,0,0,1.3547750323806558,1.3128947269389228,0
6042,241.6799999999862,125,34.34600413439677,7412.3768812058515,9.440714598555708,7421.817595804408,7.344856317760902,0.08735554494283468,9.584107887524884e-14,2.6902582089122218e-09,0.14808642438402264,0,0,1.3540691092329593,1.313206720873888,0
6043,241.7199999999862,125,34.34600413439677,7412.038858532437,9.441388016924037,7421.480246549361,7.345118272246422,0.0873727770823814,5.92749510735653e-14,2.7677228554802077e-09,0.1481765279549035,0,0,1.353860708885761,1.3130186842663134,0
6044,241.75999999998618,125,34.34600413439677,7411.700044422257,9.442061808946736,7421.142106231204,7.345380362738517,0.08738986174337937,9.124011132481272e-14,2.939366050905279e-09,0.1481781159575608,0,0,1.3530075463740314,1.312737681395924,0
6045,241.79999999998617,125,34.34600413439677,7411.357656105925,9.442734919321047,7420.800391025246,7.345642178641475,0.08740680799425518,6.892172851915128e-14,3.2774149419769263e-09,0.14813921710473435,0,0,1.3527542366629541,1.3128015422370347,0
6046,241.83999999998616,125,34.34600413439677,7411.014813603204,9.44340702711072,7420.458220630315,7.345903595471593,0.08742367447026785,6.476280708715901e-14,3.489773931853249e-09,0.14823408371155897,0,0,1.352508477568868,1.3132287457938043,0
6047,241.87999999998615,125,34.34600413439677,7410.668869036521,9.444078244467345,7420.112947280988,7.346164656482971,0.08744050017646199,7.362649959034057e-14,2.719609701936493e-09,0.14820907999657035,0,0,1.352692735112319,1.313575596722064,0
6048,241.91999999998615,125,34.34600413439677,7410.323680221447,9.444748582909826,7419.7684288043565,7.346425366321576,0.08745731185429724,1.0123631366459221e-13,1.1122628920320898e-09,0.14814656027095535,0,0,1.3528139161128505,1.3134839676934686,0
6049,241.95999999998614,125,34.34600413439677,7409.978289297026,9.445418732251943,7419.423708029278,7.3466859934272915,0.08747410539068823,1.0235466382304908e-13,9.035645454503333e-10,0.14818486800501612,0,0,1.3529177910854242,1.3139293681861361,0
6050,241.99999999998613,125,34.34600413439677,7409.630871353576,9.446088552844056,7419.076959906421,7.346946483371623,0.0874909238362618,6.156537068953423e-14,1.0874530049229461e-09,0.1481116250154082,0,0,1.3532996804860404,1.3151388248308886,0
6051,242.03999999998612,125,34.34600413439677,7409.283597119861,9.446758280223163,7418.730355400085,7.34720692786021,0.0875075508551251,7.603243061861157e-14,5.29351769666328e-10,0.14805267191527904,0,0,1.3535899693888842,1.3148983028667294,0
6052,242.07999999998611,125,34.34600413439677,7408.935274777014,9.44742789104051,7418.382702668054,7.347467317920964,0.08752400116687245,6.714087032160697e-14,6.325374265168937e-10,0.14812452771540197,0,0,1.353748127585498,1.314803341813068,0
6053,242.1199999999861,125,34.34600413439677,7408.585187018118,9.448096215171125,7418.033283233289,7.347727198279227,0.08754030363398393,4.8046346950763344e-14,-8.753979538868653e-10,0.14813147472278942,0,0,1.3541560755658753,1.3150620644835618,0
6054,242.1599999999861,125,34.34600413439677,7408.235416264919,9.448763612121235,7417.68417987704,7.347986708898527,0.08755650179955748,5.757720280005964e-14,-1.0171927592762808e-09,0.14823786657520152,0,0,1.3543104658970742,1.315249314079072,0
6055,242.1999999999861,125,34.34600413439677,7407.885888615513,9.44943127988025,7417.335319895394,7.348246315621734,0.08757261891442737,4.2368002879767816e-14,-1.2286342861069638e-09,0.14821524279129597,0,0,1.35372227422556,1.3148806114093037,0
6056,242.23999999998608,125,34.34600413439677,7407.535902316095,9.450099271222605,7416.986001587318,7.348506038989978,0.08758863071569147,7.188579541652663e-14,-1.2365446603939886e-09,0.14822000921886222,0,0,1.353965792596176,1.3146154953579803,0
6057,242.27999999998607,125,34.34600413439677,7407.1851503119,9.450766756396092,7416.635917068295,7.3487655563381455,0.08760423709669847,3.953573813506299e-14,-1.5867734283643575e-09,0.1481620445311579,0,0,1.3538208028753642,1.3148463383088156,0
6058,242.31999999998607,125,34.34600413439677,7406.835745132268,9.451433773968398,7416.2871789062365,7.349024882811956,0.08761949624179147,5.1726795097640735e-14,-1.360648887180696e-09,0.14818427893763567,0,0,1.3534172726441256,1.3150152623271347,0
6059,242.35999999998606,125,34.34600413439677,7406.487971987216,9.45210127801353,7415.940073265229,7.349284389274292,0.08763442282063146,5.91266514296323e-14,-1.1959997977878042e-09,0.14815291267339895,0,0,1.3524441691652205,1.3145746549556927,0
6060,242.39999999998605,125,34.34600413439677,7406.140330627454,9.452768808021915,7415.593099435476,7.349543896671931,0.08764904383061635,1.3189731560917036e-13,-1.286805202541444e-09,0.14816740456460448,0,0,1.3526880143158238,1.3143678380193144,0
6061,242.43999999998604,125,34.34600413439677,7405.792774399514,9.453436103000454,7415.246210502514,7.34980330355076,0.08766338960220499,8.308740886986659e-14,-1.3121037849977979e-09,0.14820651358247036,0,0,1.3527747846565086,1.314628229804319,0
6062,242.47999999998603,125,34.34600413439677,7405.444865570575,9.454103136404497,7414.898968706979,7.350062599526201,0.08767749570280733,9.182308350366844e-14,-1.2316085704457483e-09,0.14818904475259836,0,0,1.3522553682756933,1.316809303645326,0
6063,242.51999999998603,125,34.34600413439677,7405.0969670174945,9.454770344777746,7414.551737362272,7.350321954288864,0.0876913892466441,2.842135178734932e-13,-1.1640798519346393e-09,0.1481239279588336,0,0,1.3520835321454039,1.3167471936938764,0
6064,242.55999999998602,125,34.34600413439677,7404.747833583995,9.4554379537562,7414.203271537751,7.350581455623882,0.08770506986295001,2.0597955907061124e-13,-1.3770455206891033e-09,0.14817514726928704,0,0,1.351901759017182,1.316930262129292,0
6065,242.599999999986,125,34.34600413439677,7404.398144881841,9.456105037406141,7413.854249919247,7.350840743490769,0.08771855911403666,4.308098900493643e-13,-1.4935900654287904e-09,0.148102487135506,0,0,1.3520356443993173,1.3170503683963506,0
6066,242.639999999986,125,34.34600413439677,7404.049421403759,9.45677168133155,7413.506193085091,7.351099851333955,0.08773187582698883,3.314528491996148e-13,-1.0918285921635712e-09,0.14807032590051458,0,0,1.3522789411651224,1.3169570269724882,0
6067,242.679999999986,125,34.34600413439677,7403.701796262566,9.457438664466645,7413.159234927032,7.35135908194243,0.08774503069156389,1.9083504776088546e-13,-5.634286008669026e-10,0.14808025257154497,0,0,1.3521394790216805,1.318218073928634,0
6068,242.719999999986,125,34.34600413439677,7403.353520203832,9.458105807887348,7412.811626011719,7.3516183656879,0.08775801267714047,2.6262609299697047e-13,-6.253134305928693e-10,0.14805881186314396,0,0,1.352667626249611,1.3174551377669332,0
6069,242.75999999998598,125,34.34600413439677,7403.005261610371,9.458771112838242,7412.464032723209,7.351876925825793,0.08777064681606109,1.6524633973688907e-13,-1.0572397637258549e-09,0.14812075212795608,0,0,1.352205635409095,1.317406090310136,0
6070,242.79999999998597,125,34.34600413439677,7402.6566090380675,9.459435943319704,7412.116044981387,7.352135292495368,0.08778299241311649,2.747176294340963e-13,-1.0720825014418414e-09,0.1480786651158054,0,0,1.3524986143100484,1.317610933142586,0
6071,242.83999999998596,125,34.34600413439677,7402.30556892835,9.460100070054766,7411.765668998405,7.35239337669678,0.08779523306142445,8.843809495304418e-14,-1.3864870933213286e-09,0.14814378061984756,0,0,1.3525216646095017,1.3172760404164265,0
6072,242.87999999998596,125,34.34600413439677,7401.951723337131,9.46076213627868,7411.412485473409,7.352650651261016,0.08780734557203354,9.207611607623932e-14,-2.059746983325457e-09,0.14805761488938562,0,0,1.3527738824848408,1.3172293647760016,0
6073,242.91999999998595,125,34.34600413439677,7401.598267923701,9.461423738058945,7411.059691661761,7.352907736342125,0.08781933786128418,6.339275529642307e-14,-1.8859988309581285e-09,0.14797660593000006,0,0,1.352859549421214,1.317314077535147,0
6074,242.95999999998594,125,34.34600413439677,7401.244338467967,9.462084100077426,7410.706422568045,7.353164330539974,0.08783121099370136,1.3566215904537076e-13,-2.640654889630306e-09,0.1480967262941779,0,0,1.3529873327083997,1.3171879025833395,0
6075,242.99999999998593,125,34.34600413439677,7400.891018652495,9.462742962396309,7410.3537616148915,7.353420333325383,0.08784297481329818,8.20234425721394e-14,-9.480172809966936e-10,0.14808302598850673,0,0,1.3530351312897038,1.3171830113974308,0
6076,243.03999999998592,125,34.34600413439677,7400.539338112998,9.46340073819385,7410.002738851192,7.353675905107105,0.08785464142363372,8.013906216009445e-14,-4.513383547108396e-10,0.14804569602813383,0,0,1.353129303806197,1.3171630394047293,0
6077,243.07999999998592,125,34.34600413439677,7400.189708334365,9.464058388274259,7409.653766722639,7.353931419198428,0.087866214956175,4.3921757676230687e-14,-2.4382253150084104e-10,0.1480319941672832,0,0,1.3528252166456984,1.3172538075058007,0
6078,243.1199999999859,125,34.34600413439677,7399.84137007987,9.464715433418046,7409.306085513288,7.354186689386405,0.08787770243734039,6.327048454427738e-14,-2.376393244511721e-11,0.14803894237985976,0,0,1.3529377299258016,1.3171528280996547,0
6079,243.1599999999859,125,34.34600413439677,7399.492390482689,9.465371513212867,7408.957761995902,7.354441575625441,0.08788911047777716,6.10966810985813e-14,-5.020280018520201e-10,0.14797937016823393,0,0,1.352503334166081,1.316744027822155,0
6080,243.1999999999859,125,34.34600413439677,7399.142762546289,9.466026643238392,7408.608789189528,7.354696084066242,0.08790044375326701,4.729416436615021e-14,-9.794171660758993e-10,0.14806216927671118,0,0,1.3522038902231701,1.3169178782798339,0
6081,243.23999999998588,125,34.34600413439677,7398.792395697274,9.466681259594598,7408.259076956868,7.354950384218971,0.08791170626683364,6.494683867777525e-14,-9.123296367506695e-10,0.14798590967824954,0,0,1.3523022218236518,1.317086753208893,0
6082,243.27999999998588,125,34.34600413439677,7398.44162344861,9.467336314034634,7407.908959762644,7.355204845805263,0.08792290593118401,7.56094246438298e-14,1.780448110992594e-10,0.14801668579026947,0,0,1.3514848531279953,1.316586054935083,0
6083,243.31999999998587,125,34.34600413439677,7398.088581182073,9.467991983441236,7407.556573165514,7.355459537464856,0.08793405760266049,4.2638543944431867e-14,-6.602660074499916e-10,0.14791658847059203,0,0,1.351685705132172,1.3163560057399244,0
6084,243.35999999998586,125,34.34600413439677,7397.734413896963,9.468648802322582,7407.2030626992855,7.3557146666965645,0.08794507844989344,6.867954137277938e-14,-1.7199175029059682e-09,0.1478323815651894,0,0,1.35166026258181,1.3162514371866434,0
6085,243.39999999998585,125,34.34600413439677,7397.381196526528,9.46930710789383,7406.850503634421,7.355970364459988,0.08795580364877634,1.3037240388378653e-13,-1.9494475393764393e-09,0.14792334666652368,0,0,1.3515326814480655,1.3170075769478264,0
6086,243.43999999998584,125,34.34600413439677,7397.0273064706425,9.469966527820429,7406.497272998463,7.356226486375614,0.087966296984656,9.950228509219779e-14,-1.3309238705702317e-09,0.14788739946380697,0,0,1.3515376344204342,1.3169951121658225,0
6087,243.47999999998584,125,34.34600413439677,7396.673968716935,9.47062666993404,7406.144595386869,7.356482879824697,0.08797662324290717,7.13681940731943e-14,-1.3858539323714433e-09,0.14784371129377322,0,0,1.35211247086617,1.3162116885067836,0
6088,243.51999999998583,125,34.34600413439677,7396.320213485774,9.471286898091417,7405.791500383865,7.356739297585283,0.08798684783573307,6.304363270378658e-14,-1.3129156046847931e-09,0.1479201741498933,0,0,1.3514957359982622,1.3162762416948708,0
6089,243.55999999998582,125,34.34600413439677,7395.965651645354,9.471947965748425,7405.437599611103,7.3569960324593335,0.08799701082607958,1.4342176112384363e-13,-8.22348484772438e-10,0.14783457283953266,0,0,1.3516836238966874,1.3165825782902705,0
6090,243.5999999999858,125,34.34600413439677,7395.609865525765,9.472609889610164,7405.082475415375,7.3572530908134155,0.08800714911427827,1.2529169984375363e-13,-9.161194740097897e-10,0.14789415833355674,0,0,1.351884168509423,1.316684787326192,0
6091,243.6399999999858,125,34.34600413439677,7395.252289439448,9.473270543725501,7404.725559983173,7.357509647050853,0.0880170199313979,9.158284138151631e-14,-1.1880379248733683e-09,0.14786357324010874,0,0,1.3522612928894944,1.3168338760150462,0
6092,243.6799999999858,125,34.34600413439677,7394.893353449622,9.4739313702947,7404.367284819917,7.357766261403757,0.08802674186113979,1.4150927907760953e-13,-4.378059641164597e-10,0.14784888583867717,0,0,1.3514631507698849,1.3162772416432953,0
6093,243.7199999999858,125,34.34600413439677,7394.5343732049305,9.474592583984478,7404.008965788915,7.358023017087753,0.0880363794922804,1.6747292917002887e-13,-8.114083960937199e-10,0.1478473004128465,0,0,1.3515797490545098,1.3164150699550978,0
6094,243.75999999998578,125,34.34600413439677,7394.175111429036,9.475255246308057,7403.650366675344,7.358280326281908,0.08804596862395206,1.933113512424174e-13,-1.2223415115373074e-09,0.14778356816573376,0,0,1.3510607420092178,1.316373062923238,0
6095,243.79999999998577,125,34.34600413439677,7393.814382240187,9.475918687962531,7403.29030092815,7.358537929138767,0.08805554387020043,2.1485638131703383e-13,-8.216086181626198e-10,0.1479287403031164,0,0,1.3512043339639424,1.31637081521547,0
6096,243.83999999998576,125,34.34600413439677,7393.451083681257,9.476582549236692,7402.927666230494,7.358795685924473,0.08806511426484971,1.9902339090256245e-13,-1.147165097073119e-09,0.1479058995089104,0,0,1.351352810643728,1.316594049991123,0
6097,243.87999999998576,125,34.34600413439677,7393.085671271594,9.477248040491194,7402.562919312085,7.359054066564291,0.08807469947611882,1.12520949297514e-13,-4.605234032659111e-10,0.14786599259088495,0,0,1.3520320135507593,1.3169739865377093,0
6098,243.91999999998575,125,34.34600413439677,7392.71681311859,9.477912672458949,7402.194725791049,7.359312104452504,0.08808420388907395,1.929972913394147e-13,-5.989079147981219e-10,0.14787056098816265,0,0,1.353097922586592,1.3188635875062216,0
6099,243.95999999998574,125,34.34600413439677,7392.342774074542,9.47857759292546,7401.821351667468,7.359570245281672,0.08809365476919079,1.4893289883224598e-13,-9.434528861276825e-10,0.14785904604645927,0,0,1.3525197207269852,1.3168047287755082,0
6100,243.99999999998573,125,34.34600413439677,7391.961556531525,9.479240164893183,7401.440796696418,7.359827465448502,0.08810308806498879,1.6679899579474956e-13,2.834747916003605e-10,0.1479134499914222,0,0,1.3515507424234783,1.3165141886420146,0
6101,244.03999999998572,125,34.34600413439677,7391.5762817953055,9.479900050226572,7401.056181845532,7.360083633602902,0.08811250200495532,1.0889457061038457e-13,8.65137121663917e-10,0.14787392033970093,0,0,1.3515803237163,1.3164935000550118,0
6102,244.07999999998572,125,34.34600413439677,7391.187144245693,9.480559263433006,7400.667703509126,7.360339531850553,0.0881218970238126,2.328822781031942e-13,6.324076033898188e-10,0.14782109845804114,0,0,1.3515677557303836,1.3168713660908546,0
6103,244.1199999999857,125,34.34600413439677,7390.791779882081,9.481217922771883,7400.272997804853,7.360595206210781,0.08813127388978537,1.8879764911994472e-13,3.295892779617976e-10,0.14790907141325327,0,0,1.3513867783812115,1.3150095752267683,0
6104,244.1599999999857,125,34.34600413439677,7390.390129448008,9.481874358787119,7399.872003806796,7.360850008908084,0.08814062994325918,1.6964298835797974e-13,1.4034948433473693e-09,0.1478494911910098,0,0,1.3515965472659341,1.3149507196046006,0
6105,244.1999999999857,125,34.34600413439677,7389.982895981764,9.482530255020604,7399.465426236785,7.36110459327465,0.08814994165248471,8.682543952989165e-14,9.491011209372333e-10,0.14789238341357752,0,0,1.3525714308979744,1.3135306428273343,0
6106,244.23999999998568,125,34.34600413439677,7389.574748462166,9.483185787626548,7399.057934249792,7.361359027698791,0.08815923465253328,9.35851614132499e-14,-1.2337676355816257e-10,0.14779666832874921,0,0,1.3522594308452214,1.3137113734900783,0
6107,244.27999999998568,125,34.34600413439677,7389.16445139172,9.483841705675983,7398.648293097396,7.361613603149721,0.088168448222215,6.042738419134661e-14,4.121800654694613e-10,0.14786161195374198,0,0,1.3522844575262172,1.3136924341848144,0
6108,244.31999999998567,125,34.34600413439677,7388.749597105182,9.484498881315211,7398.234095986498,7.361868657874267,0.08817756167676197,1.0774526100442074e-13,3.3856533028508995e-11,0.1478079981127928,0,0,1.3526032079710015,1.3145261299375457,0
6109,244.35999999998566,125,34.34600413439677,7388.33243423136,9.485158066226722,7397.817592297587,7.362124483512039,0.08818663532113355,5.970880508982086e-14,4.7075409976421456e-11,0.14779867470137892,0,0,1.3527253193595745,1.3144765634498001,0
6110,244.39999999998565,125,34.34600413439677,7387.91129362896,9.485818721593505,7397.3971123505535,7.362380870864243,0.08819566470114992,8.76711274336923e-14,9.822608785375886e-11,0.14781079617646586,0,0,1.3529599243023605,1.314318092723907,0
6111,244.43999999998564,125,34.34600413439677,7387.484042305764,9.486481345127654,7396.970523650892,7.362638013080966,0.08820466138328864,7.218026363844049e-14,3.545695227225379e-10,0.14779531991315303,0,0,1.3531885732030717,1.314098048853079,0
6112,244.47999999998564,125,34.34600413439677,7387.053129157628,9.487145426638449,7396.540274584267,7.362895712017654,0.08821364413618346,1.0067974077659081e-13,7.779514218150124e-11,0.14781736990795588,0,0,1.353239076438749,1.3142236131262812,0
6113,244.51999999998563,125,34.34600413439677,7386.61045494798,9.487808855010629,7396.09826380299,7.363153148376585,0.08822261624394197,1.6193584112643078e-13,6.371411997172297e-10,0.14777448389362124,0,0,1.3527798617750084,1.3146822438352046,0
6114,244.55999999998562,125,34.34600413439677,7386.1554366797645,9.488470833541548,7395.643907513306,7.363410013312788,0.08823158033073608,1.2109101294447018e-13,1.594686008352282e-09,0.14780646267984648,0,0,1.3523209046494837,1.3151690258779687,0
6115,244.5999999999856,125,34.34600413439677,7385.687805128677,9.48912778640562,7395.176932915082,7.3636649187382055,0.08824049694022224,1.480425157157297e-13,-4.552960029715995e-09,0.14794187174690301,0,0,1.351633688079931,1.3150145120046337,0
6116,244.6399999999856,125,34.34600413439677,7385.214934608861,9.48978262653812,7394.704717235399,7.3639189954827025,0.08824893115507355,8.182732796846633e-14,-4.74899385647428e-09,0.1478165774999732,0,0,1.351757923226874,1.314871420530103,0
6117,244.6799999999856,125,34.34600413439677,7384.7374228112285,9.490436107665728,7394.2278589188945,7.364172536378365,0.0882569479354133,1.9116340262506314e-13,-3.0970851521393283e-09,0.14784021099353511,0,0,1.3522325328712388,1.3136563771815077,0
6118,244.7199999999856,125,34.34600413439677,7384.253657515452,9.491089129118079,7393.74474664457,7.364425890498118,0.08826467517802368,2.0643380797972242e-13,-6.226561585125426e-10,0.14783643537181576,0,0,1.3525882439426034,1.3146251912969642,0
6119,244.75999999998558,125,34.34600413439677,7383.76222417278,9.49174253277846,7393.253966705559,7.364679384301133,0.08827218938631394,4.1793301476366506e-13,3.6212520568984496e-10,0.14786640934920126,0,0,1.3543030099889202,1.3156367516037895,0
6120,244.79999999998557,125,34.34600413439677,7383.2621456353545,9.492395778703228,7392.754541414058,7.364932808105931,0.08827957093406964,8.707042984721149e-13,5.272374571435243e-10,0.14779611223691122,0,0,1.353334939920076,1.3178719587394512,0
6121,244.83999999998557,125,34.34600413439677,7382.745683177699,9.493046145419944,7392.238729323119,7.365185106381555,0.088286857427227,2.682852528523116e-12,2.6656583770835393e-09,0.14789876322152112,0,0,1.3525643774414549,1.3175448572688138,0
6122,244.87999999998556,125,34.34600413439677,7382.221873479864,9.493694104307442,7391.715567584171,7.3654364619117745,0.08829407865792388,6.368359452746492e-13,2.6139949316434166e-09,0.14771070126527985,0,0,1.3531629510991632,1.3286142521958606,0
6123,244.91999999998555,125,34.34600413439677,7381.689560709541,9.49433901151955,7391.183899721061,7.365686625136162,0.08830055545801721,1.94464383695269e-13,2.180657164064549e-09,0.14783918682013863,0,0,1.353315819249944,1.329054929616784,0
6124,244.95999999998554,125,34.34600413439677,7381.150601582131,9.494981659482697,7390.645583241613,7.365935903518693,0.08830629264778278,2.0875522469032931e-13,1.5204980373731414e-09,0.14779886015751914,0,0,1.353441742881829,1.3290736307754443,0
6125,244.99999999998553,125,34.34600413439677,7380.603707235185,9.495620713833148,7390.099327949018,7.366183779653189,0.0883117322600844,2.2549886438805164e-13,-1.0219755139807135e-09,0.1477339138174156,0,0,1.3537652741912902,1.3292567906948227,0
6126,245.03999999998553,125,34.34600413439677,7380.052277336427,9.49625841639166,7389.548535752819,7.3664311231222115,0.08831695689058194,5.806799770242136e-13,-2.191168034992516e-09,0.14770789769985523,0,0,1.3516118983706193,1.3214751494511545,0
6127,245.07999999998552,125,34.34600413439677,7379.494887023912,9.496894801333363,7388.991781825245,7.366677947199432,0.0883220215576832,1.7947159462515176e-13,-3.1169539911352767e-09,0.1476779223007388,0,0,1.3516528532962369,1.3215047230860262,0
6128,245.1199999999855,124,34.48421798914078,7378.212622803944,9.497639674946548,7387.71026247889,7.366966835884848,0.0883269507957325,4.9662164797721613e-14,-1.89713304898486e-08,0.1477192305217783,1,1,1.353180589625561,1.3159991454472393,0
6129,245.1599999999855,124,34.48421798914078,7377.576428371214,9.498272331050615,7387.074700702265,7.367212196255001,0.08833183655466495,6.436370056999644e-14,-1.8863174748324357e-09,0.1475952231570706,0,1,1.352845018416087,1.3171545861101095,0
6130,245.1999999999855,124,34.48421798914078,7377.045792085628,9.498896002251918,7386.54468808788,7.367454063946665,0.08833667575846843,4.1945213213046325e-14,-5.977625592212474e-09,0.1477046657407755,0,1,1.3526766411420488,1.3167085712184121,0
6131,245.23999999998549,124,34.48421798914078,7376.560549639632,9.499516824202344,7386.060066463834,7.36769481859177,0.08834141431654731,5.328901786037026e-14,-6.688379172660637e-09,0.14762898096857052,0,1,1.3529082119834979,1.3166191219424497,0
6132,245.27999999998548,124,34.48421798914078,7376.100016576409,9.500135813503967,7385.600152389913,7.367934854508021,0.08834604183262751,4.257506049588852e-14,-6.241986360731519e-09,0.14770941811766347,0,1,1.3528279132774936,1.3161631481647977,0
6133,245.31999999998547,124,34.48421798914078,7375.654278153622,9.500754232423693,7385.155032386046,7.368174661353289,0.08835043631088053,3.8387537031145064e-14,-6.310904717972236e-09,0.14767126960718596,0,1,1.3532387305890288,1.3163748700842917,0
6134,245.35999999998546,124,34.48421798914078,7375.216138530071,9.501372493056804,7384.717511023127,7.3684143988196995,0.08835477728862519,5.81155032525209e-14,-8.178554498135954e-09,0.1476406772025977,0,1,1.3538396025574615,1.3151921878181914,0
6135,245.39999999998545,124,34.48421798914078,7374.78520995505,9.501991629107511,7384.287201584158,7.368654467893749,0.08835904609779899,7.483909256236836e-14,-8.941505132663286e-09,0.14776858972296406,0,1,1.3541486700964285,1.3147065419989594,0
6136,245.43999999998545,124,34.48421798914078,7374.359547475457,9.50261068544672,7383.862158160903,7.368894498195556,0.08836340014816986,5.232984995842724e-14,-9.68735898161481e-09,0.14770899028251497,0,1,1.3542940470817686,1.3149529802508904,0
6137,245.47999999998544,124,34.48421798914078,7373.9341180578185,9.503230487118195,7383.437348544937,7.369134809454758,0.08836730205215067,8.132364724328917e-14,-1.057459765195154e-08,0.1475613811153182,0,1,1.3547967639814278,1.31541474522672,0
6138,245.51999999998543,124,34.48421798914078,7373.5100991180325,9.50384958887762,7383.01394870691,7.3693748414384235,0.08837115833817702,1.0448114346116595e-13,-1.095096798485462e-08,0.14772209261791758,0,1,1.3544345476968844,1.3156097322806095,0
6139,245.55999999998542,124,34.48421798914078,7373.085337320263,9.504470751535315,7382.589808071798,7.369615664667494,0.08837498140632019,1.703223584068273e-13,-1.0585700662714935e-08,0.14777310563803311,0,1,1.3546649450507242,1.3151217162320716,0
6140,245.5999999999854,124,34.48421798914078,7372.660905765179,9.50509363158922,7382.165999396769,7.369857145762952,0.08837880204849559,1.8218783330056823e-13,-1.0115453105024631e-08,0.14763718285683636,0,1,1.3547296112263616,1.315572058904851,0
6141,245.6399999999854,124,34.48421798914078,7372.236291957524,9.505718942265796,7381.74201089979,7.370099561186154,0.08838264103133864,1.3762190489033748e-13,-8.02381503188683e-09,0.14750862286305874,0,1,1.3547329399739896,1.3156811176065948,0
6142,245.6799999999854,124,34.48421798914078,7371.812828334112,9.506345777019453,7381.319174111131,7.370342559660837,0.08838649150363555,5.4481757436537776e-14,-6.22865603029394e-09,0.14759963525183714,0,1,1.3539347788512874,1.3153157556583202,0
6143,245.7199999999854,124,34.48421798914078,7371.390379588374,9.506974166249266,7380.8973537546235,7.370586152605729,0.08839036245164279,1.210413068310882e-13,-7.100409250252078e-09,0.14757677350140808,0,1,1.354463598850492,1.3158037808942467,0
6144,245.75999999998538,124,34.48421798914078,7370.97142775271,9.507604533773435,7380.479032286484,7.370830504349076,0.08839425995665724,7.941832568518508e-14,-7.085617682541824e-09,0.1475392248893657,0,1,1.3542181807079923,1.3160212420796495,0
6145,245.79999999998537,124,34.48421798914078,7370.553245438649,9.50823841801856,7380.061483856668,7.3710762111980825,0.08839818524899445,5.254488509527949e-14,-5.847147985954017e-09,0.1475890850377904,0,1,1.3544234081658504,1.3159292918824197,0
6146,245.83999999998537,124,34.48421798914078,7370.13745259715,9.508874027626023,7379.646326624776,7.3713225787028245,0.08840214846075481,3.532130064037683e-14,-4.824700895961556e-09,0.14750343318170114,0,1,1.3541545978979133,1.3157833449612386,0
6147,245.87999999998536,124,34.48421798914078,7369.7228681423685,9.509510332436552,7379.232378474805,7.371569207644023,0.0884061471954732,5.574657486437814e-14,-4.050453673637086e-09,0.1475018506796554,0,1,1.3537457310999514,1.3158065584871228,0
6148,245.91999999998535,124,34.48421798914078,7369.309137395913,9.510145462197828,7378.819282858111,7.3718153729898095,0.08841007041419353,3.9933976172640723e-14,-4.306282675608543e-09,0.14755707664578147,0,1,1.3534459847647018,1.3160135040479137,0
6149,245.95999999998534,124,34.48421798914078,7368.897552898559,9.510779136981043,7378.40833203554,7.3720609660455425,0.08841457831721095,4.2443916303474533e-14,-4.545990924518552e-09,0.14742929488004808,0,1,1.353574963988216,1.3162027674969685,0
6150,245.99999999998533,124,34.48421798914078,7368.488352439774,9.511412873718907,7377.999765313492,7.372306574899344,0.08841896260088684,4.779120185332962e-14,-4.6492381909407285e-09,0.14754872246034342,0,1,1.3540669904465465,1.3171874894471907,0
